split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,optimizer_total_return,policy_relative_total_return,static_hold_relative_total_return,optimizer_relative_total_return,policy_cash_weight,static_hold_cash_weight,optimizer_cash_weight,policy_trend_weight,static_hold_trend_weight,policy_turnover,static_hold_turnover,optimizer_turnover,policy_rebalance_count,static_hold_rebalance_count,policy_late_def_rate,delta_total_return_vs_static_hold,delta_total_return_vs_optimizer,delta_relative_total_return_vs_static_hold,delta_relative_total_return_vs_optimizer,delta_cash_weight_vs_static_hold,delta_cash_weight_vs_optimizer,delta_trend_weight_vs_static_hold,delta_turnover_vs_static_hold,delta_turnover_vs_optimizer,delta_rebalance_count_vs_static_hold
regime,17,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.053269,0.052584,0.0,0.000651,0.0,-0.049957,0.060536,0.0,1.0,0.939464,1.0,0.006458,0.0,0.0,48.0,1.0,0.0,0.000685,0.053269,0.000651,0.050608,0.060536,-0.939464,-0.060536,0.006458,0.006458,47.0
regime,17,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.779719,0.796711,0.0,-0.009457,0.0,-0.443427,0.070119,0.0,1.0,0.929881,1.0,0.00559,0.0,0.0,98.0,1.0,0.0,-0.016991,0.779719,-0.009457,0.43397,0.070119,-0.929881,-0.070119,0.00559,0.00559,97.0
regime,17,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.344531,0.404754,0.007149,-0.042871,0.0,-0.283043,0.127683,0.0,0.990991,0.872317,1.0,0.005446,0.0,0.006006,49.0,1.0,0.0,-0.060223,0.337382,-0.042871,0.240172,0.127683,-0.863308,-0.127683,0.005446,-0.00056,48.0
regime,17,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.512277,0.574403,0.0,-0.03946,0.0,-0.364839,0.127621,0.0,1.0,0.872379,1.0,0.013453,0.0,0.0,248.0,1.0,0.0,-0.062125,0.512277,-0.03946,0.325379,0.127621,-0.872379,-0.127621,0.013453,0.013453,247.0
regime,17,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.168351,0.191296,-0.018816,-0.019261,0.0,-0.176372,0.135402,0.0,0.996997,0.864598,1.0,0.008896,0.0,0.006006,71.0,1.0,0.0,-0.022945,0.187167,-0.019261,0.157112,0.135402,-0.861595,-0.135402,0.008896,0.00289,70.0
regime,17,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.378921,0.420097,0.007149,-0.028995,0.0,-0.290789,0.141563,0.0,0.996399,0.858437,1.0,0.011884,0.0,0.002401,212.0,1.0,0.0,-0.041176,0.371772,-0.028995,0.261793,0.141563,-0.854835,-0.141563,0.011884,0.009483,211.0
regime,27,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.040437,0.052584,0.0,-0.011541,0.0,-0.049957,0.054778,0.0,1.0,0.945222,1.0,0.008616,0.0,0.0,62.0,1.0,0.0,-0.012148,0.040437,-0.011541,0.038417,0.054778,-0.945222,-0.054778,0.008616,0.008616,61.0
regime,27,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.797978,0.796711,0.0,0.000705,0.0,-0.443427,0.05827,0.0,1.0,0.94173,1.0,0.009234,0.0,0.0,143.0,1.0,0.0,0.001267,0.797978,0.000705,0.444133,0.05827,-0.94173,-0.05827,0.009234,0.009234,142.0
regime,27,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.350351,0.404754,0.007149,-0.038728,0.0,-0.283043,0.084688,0.0,0.990991,0.915312,1.0,0.025651,0.0,0.006006,167.0,1.0,0.0,-0.054403,0.343202,-0.038728,0.244315,0.084688,-0.906303,-0.084688,0.025651,0.019645,166.0
regime,27,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.575917,0.574403,0.0,0.000962,0.0,-0.364839,0.08846,0.0,1.0,0.91154,1.0,0.023151,0.0,0.0,383.0,1.0,0.0,0.001514,0.575917,0.000962,0.3658,0.08846,-0.91154,-0.08846,0.023151,0.023151,382.0
regime,27,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.149144,0.191296,-0.018816,-0.035383,0.0,-0.176372,0.070424,0.0,0.996997,0.929576,1.0,0.011649,0.0,0.006006,76.0,1.0,0.0,-0.042152,0.16796,-0.035383,0.140989,0.070424,-0.926573,-0.070424,0.011649,0.005643,75.0
regime,27,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.408689,0.420097,0.007149,-0.008033,0.0,-0.290789,0.066116,0.0,0.996399,0.933884,1.0,0.012455,0.0,0.002401,200.0,1.0,0.0,-0.011408,0.40154,-0.008033,0.282755,0.066116,-0.930283,-0.066116,0.012455,0.010054,199.0
