run,cached,returncode,name,ridge_l2,target_mode,action_smoothing,scale_turnover_penalty,min_signal_scale,max_signal_scale,min_spy_weight,max_spy_weight,initial_spy_weight,no_trade_band,profile,transaction_cost_bps,slippage_bps,seed,gate,gate_scale,n_folds,min_robust_min_relative,min_active_fraction,mean_test_relative,mean_validation_relative,robust_min_test_relative,beat_hold_fraction,active_fraction,mean_turnover,mean_test_executed_step_count,mean_n_test_samples,mean_executed_step_rate,worst_daily_relative_return,worst_max_relative_drawdown,path_bootstrap_mean_test_relative_p05,path_bootstrap_mean_test_relative_p50,path_bootstrap_mean_test_relative_p95,path_bootstrap_robust_min_test_relative_p05,path_bootstrap_robust_min_test_relative_p50,path_bootstrap_robust_min_test_relative_p95,overall_gate_passed,validation_gate_passed,validation_gate_value,validation_gate_threshold,robust_gate_passed,robust_gate_value,robust_gate_threshold,active_gate_passed,active_gate_value,active_gate_threshold,summary_csv,detailed_json,wealth_first_score
robust_guard_c15_s29_g055,True,0,robust_guard,0.015,tanh_return,1.08,2.0,-0.6,0.6,0.8,1.05,1.0,0.022,robust_guard,15.0,15.0,29,055,bps,5,0.0,0.01,0.003986862408619007,0.009648575226041478,0.0005614300297698271,1.0,1.0,0.000613725114968344,10.0,465.0,0.021505376344086023,-0.0025318169319438,0.008310507139087,0.0008622706305995154,0.003915214882791162,0.006693952517044523,-0.007383549482573626,-0.0013689702600681586,0.0022161083531040855,True,True,0.009648575226041478,0.0055,True,0.0005614300297698271,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/robust_guard_c15_s29_g055/main4_gate055_f5_s29_summary.csv,artifacts/main4_phase2_runs/robust_guard_c15_s29_g055/main4_gate055_f5_s29_detailed.json,0.003807283587277663
robust_guard_c18_s5_g055,True,0,robust_guard,0.015,tanh_return,1.08,2.0,-0.6,0.6,0.8,1.05,1.0,0.022,robust_guard,18.0,18.0,5,055,bps,5,0.0,0.01,0.004113249455583246,0.00926511995727548,0.00047854121398427374,1.0,1.0,0.000509579191268468,8.8,465.0,0.0189247311827957,-0.0016973889267193,0.0056102250630153,0.001120721785918243,0.004023543096087901,0.00744975310201759,-0.006035295847465183,-0.0011849185114047311,0.002075594576891329,True,True,0.00926511995727548,0.0055,True,0.00047854121398427374,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/robust_guard_c18_s5_g055/main4_gate055_f5_s5_summary.csv,artifacts/main4_phase2_runs/robust_guard_c18_s5_g055/main4_gate055_f5_s5_detailed.json,0.0039703356691240315
robust_guard_c18_s17_g055,True,0,robust_guard,0.015,tanh_return,1.08,2.0,-0.6,0.6,0.8,1.05,1.0,0.022,robust_guard,18.0,18.0,17,055,bps,5,0.0,0.01,0.004113249455583246,0.00926511995727548,0.00047854121398427374,1.0,1.0,0.000509579191268468,8.8,465.0,0.0189247311827957,-0.0016973889267193,0.0056102250630153,0.0012193522230517916,0.00395960970082222,0.0073143952487613765,-0.0061388482765085675,-0.0015176196180275991,0.002351004696431725,True,True,0.00926511995727548,0.0055,True,0.00047854121398427374,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/robust_guard_c18_s17_g055/main4_gate055_f5_s17_summary.csv,artifacts/main4_phase2_runs/robust_guard_c18_s17_g055/main4_gate055_f5_s17_detailed.json,0.0039703356691240315
robust_guard_c18_s29_g055,True,0,robust_guard,0.015,tanh_return,1.08,2.0,-0.6,0.6,0.8,1.05,1.0,0.022,robust_guard,18.0,18.0,29,055,bps,5,0.0,0.01,0.004113249455583246,0.00926511995727548,0.00047854121398427374,1.0,1.0,0.000509579191268468,8.8,465.0,0.0189247311827957,-0.0016973889267193,0.0056102250630153,0.0012133161794246007,0.00419960150078007,0.007466585321573427,-0.0064767852859709315,-0.0013755641356394954,0.0021277965368415087,True,True,0.00926511995727548,0.0055,True,0.00047854121398427374,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/robust_guard_c18_s29_g055/main4_gate055_f5_s29_summary.csv,artifacts/main4_phase2_runs/robust_guard_c18_s29_g055/main4_gate055_f5_s29_detailed.json,0.0039703356691240315
robust_guard_c22_s5_g055,True,0,robust_guard,0.015,tanh_return,1.08,2.0,-0.6,0.6,0.8,1.05,1.0,0.022,robust_guard,22.0,22.0,5,055,bps,5,0.0,0.01,0.0039233852121468345,0.008918773909847789,0.00036803126266549135,1.0,1.0,0.000509579191268468,8.8,465.0,0.0189247311827957,-0.0016973889267193,0.0056626898270405,0.0009668415984952629,0.00383644107422384,0.007228170656204754,-0.006441434404505469,-0.0013157755072619182,0.0019380247285278097,True,True,0.008918773909847789,0.0055,True,0.00036803126266549135,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/robust_guard_c22_s5_g055/main4_gate055_f5_s5_summary.csv,artifacts/main4_phase2_runs/robust_guard_c22_s5_g055/main4_gate055_f5_s5_detailed.json,0.003725216450028229
robust_guard_c22_s17_g055,True,0,robust_guard,0.015,tanh_return,1.08,2.0,-0.6,0.6,0.8,1.05,1.0,0.022,robust_guard,22.0,22.0,17,055,bps,5,0.0,0.01,0.0039233852121468345,0.008918773909847789,0.00036803126266549135,1.0,1.0,0.000509579191268468,8.8,465.0,0.0189247311827957,-0.0016973889267193,0.0056626898270405,0.001033765311986914,0.003775831909268823,0.007115972634672528,-0.006388377501797048,-0.0016468338082400447,0.00212103522738314,True,True,0.008918773909847789,0.0055,True,0.00036803126266549135,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/robust_guard_c22_s17_g055/main4_gate055_f5_s17_summary.csv,artifacts/main4_phase2_runs/robust_guard_c22_s17_g055/main4_gate055_f5_s17_detailed.json,0.003725216450028229
robust_guard_c22_s29_g055,True,0,robust_guard,0.015,tanh_return,1.08,2.0,-0.6,0.6,0.8,1.05,1.0,0.022,robust_guard,22.0,22.0,29,055,bps,5,0.0,0.01,0.0039233852121468345,0.008918773909847789,0.00036803126266549135,1.0,1.0,0.000509579191268468,8.8,465.0,0.0189247311827957,-0.0016973889267193,0.0056626898270405,0.0010443296159981796,0.003989233262784109,0.007170711247486516,-0.006691599777569906,-0.0015414938189620697,0.0019390805560227996,True,True,0.008918773909847789,0.0055,True,0.00036803126266549135,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/robust_guard_c22_s29_g055/main4_gate055_f5_s29_summary.csv,artifacts/main4_phase2_runs/robust_guard_c22_s29_g055/main4_gate055_f5_s29_detailed.json,0.003725216450028229
robust_guard_c25_s5_g055,True,0,robust_guard,0.015,tanh_return,1.08,2.0,-0.6,0.6,0.8,1.05,1.0,0.022,robust_guard,25.0,25.0,5,055,bps,5,0.0,0.01,0.0037810176338101352,0.008659126730179389,0.00028515515112781387,1.0,1.0,0.000509579191268468,8.8,465.0,0.0189247311827957,-0.0016973889267193,0.0057020375042481,0.0008570415840343494,0.0037013114858569173,0.007081964488877295,-0.006730954947078194,-0.001402456756902537,0.001860596011828264,True,True,0.008659126730179389,0.0055,True,0.00028515515112781387,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/robust_guard_c25_s5_g055/main4_gate055_f5_s5_summary.csv,artifacts/main4_phase2_runs/robust_guard_c25_s5_g055/main4_gate055_f5_s5_detailed.json,0.0035414108159226914
robust_guard_c25_s17_g055,True,0,robust_guard,0.015,tanh_return,1.08,2.0,-0.6,0.6,0.8,1.05,1.0,0.022,robust_guard,25.0,25.0,17,055,bps,5,0.0,0.01,0.0037810176338101352,0.008659126730179389,0.00028515515112781387,1.0,1.0,0.000509579191268468,8.8,465.0,0.0189247311827957,-0.0016973889267193,0.0057020375042481,0.0009131186086172228,0.0036657407232520865,0.006907699581996634,-0.0067823047353274095,-0.0018005467813349552,0.0019836666273355128,True,True,0.008659126730179389,0.0055,True,0.00028515515112781387,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/robust_guard_c25_s17_g055/main4_gate055_f5_s17_summary.csv,artifacts/main4_phase2_runs/robust_guard_c25_s17_g055/main4_gate055_f5_s17_detailed.json,0.0035414108159226914
robust_guard_c25_s29_g055,True,0,robust_guard,0.015,tanh_return,1.08,2.0,-0.6,0.6,0.8,1.05,1.0,0.022,robust_guard,25.0,25.0,29,055,bps,5,0.0,0.01,0.0037810176338101352,0.008659126730179389,0.00028515515112781387,1.0,1.0,0.000509579191268468,8.8,465.0,0.0189247311827957,-0.0016973889267193,0.0057020375042481,0.0009181486163937414,0.0038259046530452643,0.007009125800492888,-0.006977964401927389,-0.001698387437203186,0.0018763272482984709,True,True,0.008659126730179389,0.0055,True,0.00028515515112781387,0.0,True,1.0,0.01,artifacts/main4_phase2_runs/robust_guard_c25_s29_g055/main4_gate055_f5_s29_summary.csv,artifacts/main4_phase2_runs/robust_guard_c25_s29_g055/main4_gate055_f5_s29_detailed.json,0.0035414108159226914
