variant,pack,group,scenario,seed,transaction_cost_bps,path_bootstrap_reps,path_bootstrap_robust_min_p05,case_slack,breach,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown
v25y_pA,pack1,random_holdout,pack1_random_holdout_b15_p7889,17,25,600,-0.006187658344422631,0.0008123416555773696,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25y_pA,pack1,random_holdout,pack1_random_holdout_b15_p8956,5,22,600,-0.005590555755658977,0.0014094442443410233,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_holdout,pack1_random_holdout_b15_p8956,5,25,600,-0.005849903976526216,0.0011500960234737843,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25y_pA,pack1,random_holdout,pack1_random_holdout_b15_p8956,17,22,600,-0.005297834787408645,0.0017021652125913554,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_holdout,pack1_random_holdout_b15_p8956,17,25,600,-0.005432098519112299,0.0015679014808877012,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25y_pA,pack1,random_holdout,pack1_random_holdout_b16_p10086,5,22,600,-0.004987637391413629,0.0020123626085863707,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_holdout,pack1_random_holdout_b16_p10086,5,25,600,-0.005314606958209072,0.0016853930417909278,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25y_pA,pack1,random_holdout,pack1_random_holdout_b16_p10086,17,22,600,-0.004612616084785936,0.002387383915214064,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_holdout,pack1_random_holdout_b16_p10086,17,25,600,-0.005193436690787506,0.001806563309212494,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25y_pA,pack1,random_holdout,pack1_random_holdout_b17_p10077,5,22,600,-0.005121077997156342,0.0018789220028436584,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_holdout,pack1_random_holdout_b17_p10077,5,25,600,-0.005550579911382187,0.0014494200886178135,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
