variant,scenario,scenario_group,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25o_n8,altblock_b24_s4242,sentinel,24,4242,5,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.0033098565951188374
v25o_n8,altblock_b24_s4242,sentinel,24,4242,11,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.0038893701597846383
v25o_n8,altblock_b24_s4242,sentinel,24,4242,17,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.003303879281709743
v25o_n8,altblock_b24_s4242,sentinel,24,4242,29,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.0038669791786798634
v25o_n8,altblock_b24_s4242,sentinel,24,4242,5,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.003532627576329661
v25o_n8,altblock_b24_s4242,sentinel,24,4242,11,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.004234316089636652
v25o_n8,altblock_b24_s4242,sentinel,24,4242,17,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.0035680731330058834
v25o_n8,altblock_b24_s4242,sentinel,24,4242,29,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.004331708687348245
v25o_n8,baseline_b20_s4242,sentinel,20,4242,5,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.004799873701138352
v25o_n8,baseline_b20_s4242,sentinel,20,4242,11,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.005825112738163945
v25o_n8,baseline_b20_s4242,sentinel,20,4242,17,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.004314821232002247
v25o_n8,baseline_b20_s4242,sentinel,20,4242,29,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.0041719914644903315
v25o_n8,baseline_b20_s4242,sentinel,20,4242,5,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.005110057539455087
v25o_n8,baseline_b20_s4242,sentinel,20,4242,11,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.006068006478306237
v25o_n8,baseline_b20_s4242,sentinel,20,4242,17,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.004504626315827642
v25o_n8,baseline_b20_s4242,sentinel,20,4242,29,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.004331520506860919
v25o_n8,stress_b30_s10010,sentinel,30,10010,5,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.0029818031872523186
v25o_n8,stress_b30_s10010,sentinel,30,10010,11,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.0037604727730930487
v25o_n8,stress_b30_s10010,sentinel,30,10010,17,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.0032720638954540026
v25o_n8,stress_b30_s10010,sentinel,30,10010,29,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.0029318968643614607
v25o_n8,stress_b30_s10010,sentinel,30,10010,5,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.0030290059297623574
v25o_n8,stress_b30_s10010,sentinel,30,10010,11,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.003951508743364495
v25o_n8,stress_b30_s10010,sentinel,30,10010,17,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.003332787961316369
v25o_n8,stress_b30_s10010,sentinel,30,10010,29,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.00313399165176918
v25o_nA,rand_b10_p10706,random_shortblock,10,10706,5,18,0.005635325934249957,0.003409431885235348,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0060822559719948,-0.005566119092301786
v25o_nA,rand_b10_p10706,random_shortblock,10,10706,11,18,0.005635325934249957,0.003409431885235348,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0060822559719948,-0.006158458742355916
v25o_nA,rand_b10_p10706,random_shortblock,10,10706,17,18,0.005635325934249957,0.003409431885235348,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0060822559719948,-0.003893546872097392
v25o_nA,rand_b10_p10706,random_shortblock,10,10706,29,18,0.005635325934249957,0.003409431885235348,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0060822559719948,-0.006220046206888957
v25o_nA,rand_b10_p10706,random_shortblock,10,10706,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005891442956628001
v25o_nA,rand_b10_p10706,random_shortblock,10,10706,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.006707537112090689
v25o_nA,rand_b10_p10706,random_shortblock,10,10706,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004350323515474169
v25o_nA,rand_b10_p10706,random_shortblock,10,10706,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.006570177997498261
v25o_nA,rand_b10_p10706,random_shortblock,10,10706,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.006070936975316493
v25o_nA,rand_b10_p10706,random_shortblock,10,10706,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.006938735195488
v25o_nA,rand_b10_p10706,random_shortblock,10,10706,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.004713171636991265
v25o_nA,rand_b10_p10706,random_shortblock,10,10706,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.006706039010824766
v25o_nA,rand_b10_p5959,random_shortblock,10,5959,5,18,0.005635325934249957,0.003409431885235348,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0060822559719948,-0.004010079622933938
v25o_nA,rand_b10_p5959,random_shortblock,10,5959,11,18,0.005635325934249957,0.003409431885235348,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0060822559719948,-0.005257229356974918
v25o_nA,rand_b10_p5959,random_shortblock,10,5959,17,18,0.005635325934249957,0.003409431885235348,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0060822559719948,-0.005001913317230944
v25o_nA,rand_b10_p5959,random_shortblock,10,5959,29,18,0.005635325934249957,0.003409431885235348,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0060822559719948,-0.004519607514337398
v25o_nA,rand_b10_p5959,random_shortblock,10,5959,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.00433298064551263
v25o_nA,rand_b10_p5959,random_shortblock,10,5959,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.00577011166368302
