variant,group,scenario,seed,transaction_cost_bps,path_bootstrap_robust_min_p05,case_slack,breach,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown
v25z_ref,random_train,random_train_b16_p10914,17,22,-0.005269807944857296,0.001730192055142704,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25z_ref,random_train,random_train_b16_p10914,17,25,-0.005742130334838486,0.0012578696651615144,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25z_ref,random_train,random_train_b16_p9682,5,22,-0.005273999785741057,0.0017260002142589432,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25z_ref,random_train,random_train_b16_p9682,5,25,-0.0054140545621245645,0.0015859454378754356,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25z_ref,random_train,random_train_b16_p9682,17,22,-0.004825976062996923,0.0021740239370030773,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25z_ref,random_train,random_train_b16_p9682,17,25,-0.004921240637571877,0.0020787593624281234,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25z_ridge_hi,curated,altblock_b16_s4242,5,18,-0.0051996547227925235,0.0018003452772074767,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,altblock_b16_s4242,5,22,-0.005541482067069136,0.001458517932930864,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,altblock_b16_s4242,5,25,-0.005831532206213952,0.0011684677937860485,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,altblock_b16_s4242,17,18,-0.0047088500767882395,0.0022911499232117606,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,altblock_b16_s4242,17,22,-0.005247673949134185,0.0017523260508658153,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,altblock_b16_s4242,17,25,-0.005451674988305238,0.001548325011694762,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,altblock_b16_s4242,29,18,-0.0053730892194349565,0.0016269107805650437,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,altblock_b16_s4242,29,22,-0.006076826725874445,0.0009231732741255549,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,altblock_b16_s4242,29,25,-0.006314839301494635,0.0006851606985053653,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,altblock_b24_s4242,5,18,-0.003586015927388325,0.003413984072611675,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,altblock_b24_s4242,5,22,-0.003762075232507872,0.003237924767492128,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,altblock_b24_s4242,5,25,-0.0038593228933684496,0.0031406771066315505,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,altblock_b24_s4242,17,18,-0.0033183692648126204,0.0036816307351873797,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,altblock_b24_s4242,17,22,-0.003588198486957805,0.003411801513042195,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,altblock_b24_s4242,17,25,-0.0038684009901717884,0.0031315990098282117,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,altblock_b24_s4242,29,18,-0.003223667310646827,0.003776332689353173,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,altblock_b24_s4242,29,22,-0.0034291564658902427,0.0035708435341097575,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,altblock_b24_s4242,29,25,-0.0037973759605368805,0.0032026240394631197,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,altboth_b24_s6060,5,18,-0.0035809282061527946,0.0034190717938472055,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,altboth_b24_s6060,5,22,-0.00402895810825103,0.0029710418917489705,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,altboth_b24_s6060,5,25,-0.0043626940703890334,0.0026373059296109667,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,altboth_b24_s6060,17,18,-0.003340281656065219,0.003659718343934781,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,altboth_b24_s6060,17,22,-0.003646155718822308,0.003353844281177692,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,altboth_b24_s6060,17,25,-0.0038252624245805997,0.0031747375754194005,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,altboth_b24_s6060,29,18,-0.004516914303307473,0.002483085696692527,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,altboth_b24_s6060,29,22,-0.005001187890357999,0.001998812109642001,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,altboth_b24_s6060,29,25,-0.005399257714279393,0.0016007422857206074,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,altseed_b20_s5252,5,18,-0.004313027155712468,0.0026869728442875324,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,altseed_b20_s5252,5,22,-0.0045898930827347586,0.0024101069172652416,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,altseed_b20_s5252,5,25,-0.004745923298060994,0.002254076701939006,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,altseed_b20_s5252,17,18,-0.0038736304350325598,0.0031263695649674404,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,altseed_b20_s5252,17,22,-0.004236155185742696,0.0027638448142573045,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,altseed_b20_s5252,17,25,-0.0045001356923039856,0.0024998643076960146,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,altseed_b20_s5252,29,18,-0.004462217895770986,0.002537782104229014,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,altseed_b20_s5252,29,22,-0.0048587624248466466,0.0021412375751533536,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,altseed_b20_s5252,29,25,-0.005194096915244711,0.001805903084755289,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,baseline_b20_s4242,5,18,-0.0039937427490135844,0.0030062572509864157,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,baseline_b20_s4242,5,22,-0.004329376571112769,0.002670623428887231,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,baseline_b20_s4242,5,25,-0.004585603200682503,0.002414396799317497,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,baseline_b20_s4242,17,18,-0.003565772645112941,0.003434227354887059,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,baseline_b20_s4242,17,22,-0.0038313157477593784,0.003168684252240622,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,baseline_b20_s4242,17,25,-0.004085568291951385,0.002914431708048615,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,baseline_b20_s4242,29,18,-0.004339266818200782,0.0026607331817992182,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,baseline_b20_s4242,29,22,-0.0046325660054225,0.0023674339945774997,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,baseline_b20_s4242,29,25,-0.004920226044786618,0.0020797739552133824,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,deepcheck_b12_s8080,5,18,-0.005037337856167062,0.001962662143832938,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,deepcheck_b12_s8080,5,22,-0.00543288834083327,0.0015671116591667303,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,deepcheck_b12_s8080,5,25,-0.005726568467715032,0.001273431532284968,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,deepcheck_b12_s8080,17,18,-0.005080114818954772,0.001919885181045228,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,deepcheck_b12_s8080,17,22,-0.0053337837973574335,0.0016662162026425667,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,deepcheck_b12_s8080,17,25,-0.0056663564793240475,0.0013336435206759527,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,deepcheck_b12_s8080,29,18,-0.0049072942811776155,0.0020927057188223847,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,deepcheck_b12_s8080,29,22,-0.005230351438791325,0.0017696485612086754,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,deepcheck_b12_s8080,29,25,-0.0054416096088936656,0.0015583903911063346,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,deepcheck_b28_s9090,5,18,-0.002901094175199548,0.004098905824800452,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,deepcheck_b28_s9090,5,22,-0.003091818654655398,0.003908181345344602,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,deepcheck_b28_s9090,5,25,-0.003270777996671925,0.003729222003328075,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,deepcheck_b28_s9090,17,18,-0.003218331422282922,0.0037816685777170784,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,deepcheck_b28_s9090,17,22,-0.0034527703573164034,0.0035472296426835967,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,deepcheck_b28_s9090,17,25,-0.0036197881623855955,0.0033802118376144046,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,deepcheck_b28_s9090,29,18,-0.003299322846359409,0.003700677153640591,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,deepcheck_b28_s9090,29,22,-0.0035199687235316964,0.0034800312764683037,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,deepcheck_b28_s9090,29,25,-0.0037490619134680657,0.0032509380865319345,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,stress_b14_s7070,5,18,-0.0052014318836644475,0.0017985681163355527,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,stress_b14_s7070,5,22,-0.005616745924127081,0.0013832540758729195,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,stress_b14_s7070,5,25,-0.006048131586218569,0.0009518684137814308,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,stress_b14_s7070,17,18,-0.004296529557569295,0.0027034704424307053,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,stress_b14_s7070,17,22,-0.004424413186806681,0.0025755868131933195,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,stress_b14_s7070,17,25,-0.0046065762520732245,0.0023934237479267756,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,stress_b14_s7070,29,18,-0.005529014218396388,0.0014709857816036119,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,stress_b14_s7070,29,22,-0.0058224467397185505,0.0011775532602814496,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,stress_b14_s7070,29,25,-0.006148262944566245,0.0008517370554337548,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,stress_b30_s10010,5,18,-0.0031330681005954427,0.0038669318994045574,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,stress_b30_s10010,5,22,-0.003258110444066808,0.0037418895559331923,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,stress_b30_s10010,5,25,-0.0034571574789369506,0.0035428425210630495,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,stress_b30_s10010,17,18,-0.003325219750111208,0.0036747802498887923,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,stress_b30_s10010,17,22,-0.0035051677198226325,0.0034948322801773677,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,stress_b30_s10010,17,25,-0.0037056873641122313,0.003294312635887769,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,curated,stress_b30_s10010,29,18,-0.0028760923393515046,0.0041239076606484956,False,0.005690025595288218,0.003404192369267367,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0060729267785236
v25z_ridge_hi,curated,stress_b30_s10010,29,22,-0.0029562551982216354,0.004043744801778364,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,curated,stress_b30_s10010,29,25,-0.0031308897110297607,0.0038691102889702395,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_holdout,random_holdout_b10_p10572,5,22,-0.0060799838333741585,0.0009200161666258417,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_holdout,random_holdout_b10_p10572,5,25,-0.006299294128148691,0.0007007058718513093,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_holdout,random_holdout_b10_p10572,17,22,-0.005913968316223317,0.0010860316837766832,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_holdout,random_holdout_b10_p10572,17,25,-0.0061045461926884865,0.0008954538073115137,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_holdout,random_holdout_b11_p12340,5,22,-0.005502499023665985,0.001497500976334015,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_holdout,random_holdout_b11_p12340,5,25,-0.005753719553186231,0.001246280446813769,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_holdout,random_holdout_b11_p12340,17,22,-0.005436157483017011,0.0015638425169829887,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_holdout,random_holdout_b11_p12340,17,25,-0.005689490656991269,0.0013105093430087313,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_holdout,random_holdout_b12_p6198,5,22,-0.0061380268252448685,0.0008619731747551316,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_holdout,random_holdout_b12_p6198,5,25,-0.006514931677478947,0.0004850683225210532,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_holdout,random_holdout_b12_p6198,17,22,-0.005203589101479321,0.0017964108985206789,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_holdout,random_holdout_b12_p6198,17,25,-0.00551333297594994,0.0014866670240500602,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_holdout,random_holdout_b15_p7889,5,22,-0.00527236996218055,0.0017276300378194498,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_holdout,random_holdout_b15_p7889,5,25,-0.00547430720429139,0.0015256927957086105,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_holdout,random_holdout_b15_p7889,17,22,-0.006052174858877346,0.0009478251411226537,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_holdout,random_holdout_b15_p7889,17,25,-0.006187656714283401,0.0008123432857165989,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_holdout,random_holdout_b15_p8956,5,22,-0.005590555009190068,0.0014094449908099325,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_holdout,random_holdout_b15_p8956,5,25,-0.0058499002944776834,0.0011500997055223167,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_holdout,random_holdout_b15_p8956,17,22,-0.005297833182019351,0.0017021668179806491,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_holdout,random_holdout_b15_p8956,17,25,-0.005432097305629607,0.0015679026943703931,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_holdout,random_holdout_b16_p10086,5,22,-0.004987635225789244,0.0020123647742107563,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_holdout,random_holdout_b16_p10086,5,25,-0.005314601803165669,0.0016853981968343312,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_holdout,random_holdout_b16_p10086,17,22,-0.004612611674643219,0.0023873883253567813,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_holdout,random_holdout_b16_p10086,17,25,-0.005193432548877597,0.0018065674511224036,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b10_p7064,5,22,-0.0063484299836074004,0.0006515700163925997,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_train,random_train_b10_p7064,5,25,-0.0066784070688932886,0.0003215929311067116,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b10_p7064,17,22,-0.005487010518498514,0.0015129894815014864,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_train,random_train_b10_p7064,17,25,-0.005716863105512931,0.0012831368944870693,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b10_p9889,5,22,-0.005598312165468699,0.0014016878345313013,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_train,random_train_b10_p9889,5,25,-0.005820659645721742,0.0011793403542782578,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b10_p9889,17,22,-0.005511098694451577,0.0014889013055484233,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_train,random_train_b10_p9889,17,25,-0.0056466421502709245,0.0013533578497290756,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b11_p6801,5,22,-0.005194606742010804,0.0018053932579891957,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_train,random_train_b11_p6801,5,25,-0.005580016594432252,0.0014199834055677483,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b11_p6801,17,22,-0.005573059022430648,0.0014269409775693525,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_train,random_train_b11_p6801,17,25,-0.005945963599218529,0.001054036400781471,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b12_p8403,5,22,-0.00499718827112477,0.0020028117288752303,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_train,random_train_b12_p8403,5,25,-0.005172572767960842,0.0018274272320391582,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b12_p8403,17,22,-0.006618668730031152,0.000381331269968848,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_train,random_train_b12_p8403,17,25,-0.006891960493961202,0.00010803950603879842,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b13_p14175,5,22,-0.005188465506627754,0.001811534493372246,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
