split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,optimizer_total_return,policy_relative_total_return,static_hold_relative_total_return,optimizer_relative_total_return,policy_cash_weight,static_hold_cash_weight,optimizer_cash_weight,policy_trend_weight,static_hold_trend_weight,policy_turnover,static_hold_turnover,optimizer_turnover,policy_rebalance_count,static_hold_rebalance_count,policy_late_def_rate,delta_total_return_vs_static_hold,delta_total_return_vs_optimizer,delta_relative_total_return_vs_static_hold,delta_relative_total_return_vs_optimizer,delta_cash_weight_vs_static_hold,delta_cash_weight_vs_optimizer,delta_trend_weight_vs_static_hold,delta_turnover_vs_static_hold,delta_turnover_vs_optimizer,delta_rebalance_count_vs_static_hold
regime,17,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.025787,0.052584,0.04402,-0.025459,0.0,-0.008137,0.157496,0.0,0.002896,0.842504,1.0,0.018052,0.0,0.005638,82.0,1.0,0.0,-0.026798,-0.018233,-0.025459,-0.017322,0.157496,0.1546,-0.157496,0.018052,0.012414,81.0
regime,17,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.654902,0.796711,0.673352,-0.078927,0.0,-0.068658,0.130147,0.0,0.012027,0.869853,1.0,0.015401,0.0,0.007426,172.0,1.0,0.0,-0.141809,-0.018449,-0.078927,-0.010268,0.130147,0.11812,-0.130147,0.015401,0.007976,171.0
regime,17,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.337621,0.404754,0.404754,-0.04779,0.0,0.0,0.136656,0.0,0.0,0.863344,1.0,0.003546,0.0,0.0,17.0,1.0,0.0,-0.067133,-0.067133,-0.04779,-0.04779,0.136656,0.136656,-0.136656,0.003546,0.003546,16.0
regime,17,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.507954,0.574403,0.539825,-0.042206,0.0,-0.021963,0.125946,0.0,0.003624,0.874054,1.0,0.005725,0.0,0.003974,75.0,1.0,0.0,-0.066449,-0.031871,-0.042206,-0.020243,0.125946,0.122322,-0.125946,0.005725,0.001751,74.0
regime,17,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.164051,0.191296,0.154355,-0.02287,0.0,-0.031008,0.112121,0.0,0.003586,0.887879,1.0,0.002503,0.0,0.003103,13.0,1.0,0.0,-0.027245,0.009696,-0.02287,0.008139,0.112121,0.108535,-0.112121,0.002503,-0.0006,12.0
regime,17,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.380248,0.420097,0.388908,-0.028061,0.0,-0.021963,0.100008,0.0,0.003624,0.899992,1.0,0.002485,0.0,0.003974,33.0,1.0,0.0,-0.039849,-0.00866,-0.028061,-0.006098,0.100008,0.096384,-0.100008,0.002485,-0.001489,32.0
regime,27,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.028929,0.052584,0.04402,-0.022474,0.0,-0.008137,0.134072,0.0,0.002896,0.865928,1.0,0.035246,0.0,0.005638,126.0,1.0,0.0,-0.023656,-0.015092,-0.022474,-0.014338,0.134072,0.131176,-0.134072,0.035246,0.029608,125.0
regime,27,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.677703,0.796711,0.673352,-0.066236,0.0,-0.068658,0.117449,0.0,0.012027,0.882551,1.0,0.010241,0.0,0.007426,100.0,1.0,0.0,-0.119008,0.004352,-0.066236,0.002422,0.117449,0.105422,-0.117449,0.010241,0.002816,99.0
regime,27,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.34733,0.404754,0.404754,-0.040878,0.0,0.0,0.118198,0.0,0.0,0.881802,1.0,0.014014,0.0,0.0,62.0,1.0,0.0,-0.057424,-0.057424,-0.040878,-0.040878,0.118198,0.118198,-0.118198,0.014014,0.014014,61.0
regime,27,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.506596,0.574403,0.539825,-0.043068,0.0,-0.021963,0.127221,0.0,0.003624,0.872779,1.0,0.017363,0.0,0.003974,187.0,1.0,0.0,-0.067806,-0.033229,-0.043068,-0.021105,0.127221,0.123596,-0.127221,0.017363,0.013389,186.0
regime,27,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.1725,0.191296,0.154355,-0.015777,0.0,-0.031008,0.120035,0.0,0.003586,0.879965,1.0,0.012812,0.0,0.003103,53.0,1.0,0.0,-0.018795,0.018145,-0.015777,0.015231,0.120035,0.116449,-0.120035,0.012812,0.009709,52.0
regime,27,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.371865,0.420097,0.388908,-0.033964,0.0,-0.021963,0.119925,0.0,0.003624,0.880075,1.0,0.019546,0.0,0.003974,194.0,1.0,0.0,-0.048232,-0.017043,-0.033964,-0.012001,0.119925,0.116301,-0.119925,0.019546,0.015571,193.0
