split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,optimizer_total_return,policy_relative_total_return,static_hold_relative_total_return,optimizer_relative_total_return,policy_cash_weight,static_hold_cash_weight,optimizer_cash_weight,policy_trend_weight,static_hold_trend_weight,policy_turnover,static_hold_turnover,optimizer_turnover,policy_rebalance_count,static_hold_rebalance_count,policy_late_def_rate,delta_total_return_vs_static_hold,delta_total_return_vs_optimizer,delta_relative_total_return_vs_static_hold,delta_relative_total_return_vs_optimizer,delta_cash_weight_vs_static_hold,delta_cash_weight_vs_optimizer,delta_trend_weight_vs_static_hold,delta_turnover_vs_static_hold,delta_turnover_vs_optimizer,delta_rebalance_count_vs_static_hold
regime,17,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.0585,0.052584,0.052584,0.00562,0.0,0.0,0.119473,0.0,0.0,0.880527,1.0,0.016713,0.0,0.0,75.0,1.0,0.0,0.005916,0.005916,0.00562,0.00562,0.119473,0.119473,-0.119473,0.016713,0.016713,74.0
regime,17,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.687729,0.796711,0.638191,-0.060656,0.0,-0.088228,0.094794,0.0,0.004871,0.905206,1.0,0.008265,0.0,0.004829,92.0,1.0,0.0,-0.108982,0.049538,-0.060656,0.027572,0.094794,0.089923,-0.094794,0.008265,0.003436,91.0
regime,17,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.329561,0.404754,0.404754,-0.053527,0.0,0.0,0.142043,0.0,0.0,0.857957,1.0,0.003648,0.0,0.0,19.0,1.0,0.0,-0.075192,-0.075192,-0.053527,-0.053527,0.142043,0.142043,-0.142043,0.003648,0.003648,18.0
regime,17,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.508135,0.574403,0.558492,-0.042091,0.0,-0.010106,0.115148,0.0,0.001586,0.884852,1.0,0.005109,0.0,0.001195,66.0,1.0,0.0,-0.066268,-0.050356,-0.042091,-0.031984,0.115148,0.113563,-0.115148,0.005109,0.003914,65.0
regime,17,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.171972,0.191296,0.191278,-0.016221,0.0,-1.5e-05,0.102076,0.0,0.000203,0.897924,1.0,0.007762,0.0,0.000407,39.0,1.0,0.0,-0.019324,-0.019306,-0.016221,-0.016206,0.102076,0.101873,-0.102076,0.007762,0.007354,38.0
regime,17,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.367965,0.420097,0.405745,-0.03671,0.0,-0.010106,0.099459,0.0,0.001586,0.900541,1.0,0.00587,0.0,0.001195,68.0,1.0,0.0,-0.052132,-0.03778,-0.03671,-0.026604,0.099459,0.097873,-0.099459,0.00587,0.004675,67.0
regime,27,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.058166,0.052584,0.052584,0.005303,0.0,0.0,0.124359,0.0,0.0,0.875641,1.0,0.0069,0.0,0.0,28.0,1.0,0.0,0.005582,0.005582,0.005303,0.005303,0.124359,0.124359,-0.124359,0.0069,0.0069,27.0
regime,27,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.69913,0.796711,0.638191,-0.054311,0.0,-0.088228,0.093747,0.0,0.004871,0.906253,1.0,0.004774,0.0,0.004829,59.0,1.0,0.0,-0.097581,0.060939,-0.054311,0.033917,0.093747,0.088876,-0.093747,0.004774,-5.5e-05,58.0
regime,27,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.342765,0.404754,0.404754,-0.044128,0.0,0.0,0.113062,0.0,0.0,0.886938,1.0,0.007638,0.0,0.0,33.0,1.0,0.0,-0.061988,-0.061988,-0.044128,-0.044128,0.113062,0.113062,-0.113062,0.007638,0.007638,32.0
regime,27,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.513967,0.574403,0.558492,-0.038386,0.0,-0.010106,0.111893,0.0,0.001586,0.888107,1.0,0.012992,0.0,0.001195,150.0,1.0,0.0,-0.060436,-0.044525,-0.038386,-0.02828,0.111893,0.110307,-0.111893,0.012992,0.011797,149.0
regime,27,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.156009,0.191296,0.191278,-0.02962,0.0,-1.5e-05,0.106752,0.0,0.000203,0.893248,1.0,0.002214,0.0,0.000407,10.0,1.0,0.0,-0.035286,-0.035269,-0.02962,-0.029605,0.106752,0.106549,-0.106752,0.002214,0.001806,9.0
regime,27,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.378308,0.420097,0.405745,-0.029426,0.0,-0.010106,0.105018,0.0,0.001586,0.894982,1.0,0.002812,0.0,0.001195,33.0,1.0,0.0,-0.041788,-0.027437,-0.029426,-0.01932,0.105018,0.103432,-0.105018,0.002812,0.001617,32.0
