split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,optimizer_total_return,policy_relative_total_return,static_hold_relative_total_return,optimizer_relative_total_return,policy_cash_weight,static_hold_cash_weight,optimizer_cash_weight,policy_trend_weight,static_hold_trend_weight,policy_turnover,static_hold_turnover,optimizer_turnover,policy_rebalance_count,static_hold_rebalance_count,policy_late_def_rate,delta_total_return_vs_static_hold,delta_total_return_vs_optimizer,delta_relative_total_return_vs_static_hold,delta_relative_total_return_vs_optimizer,delta_cash_weight_vs_static_hold,delta_cash_weight_vs_optimizer,delta_trend_weight_vs_static_hold,delta_turnover_vs_static_hold,delta_turnover_vs_optimizer,delta_rebalance_count_vs_static_hold
regime,17,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.355222,0.404754,0.007149,-0.03526,0.0,-0.283043,0.092968,0.0,0.990991,0.907032,1.0,0.005692,0.0,0.006006,38.0,1.0,0.0,-0.049532,0.348073,-0.03526,0.247782,0.092968,-0.898023,-0.092968,0.005692,-0.000314,37.0
regime,17,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.527495,0.574403,0.0,-0.029794,0.0,-0.364839,0.109772,0.0,1.0,0.890228,1.0,0.016852,0.0,0.0,224.0,1.0,0.0,-0.046907,0.527495,-0.029794,0.335045,0.109772,-0.890228,-0.109772,0.016852,0.016852,223.0
regime,17,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.170882,0.191296,-0.018816,-0.017135,0.0,-0.176372,0.152401,0.0,0.996997,0.847599,1.0,0.014983,0.0,0.006006,94.0,1.0,0.0,-0.020413,0.189698,-0.017135,0.159237,0.152401,-0.844596,-0.152401,0.014983,0.008977,93.0
regime,17,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.361706,0.420097,0.007149,-0.041117,0.0,-0.290789,0.152729,0.0,0.996399,0.847271,1.0,0.015046,0.0,0.002401,237.0,1.0,0.0,-0.058391,0.354557,-0.041117,0.249671,0.152729,-0.843669,-0.152729,0.015046,0.012645,236.0
regime,27,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.017633,0.052584,0.0,-0.033205,0.0,-0.049957,0.17686,0.0,1.0,0.82314,1.0,0.027416,0.0,0.0,144.0,1.0,0.0,-0.034951,0.017633,-0.033205,0.016752,0.17686,-0.82314,-0.17686,0.027416,0.027416,143.0
regime,27,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.67079,0.796711,0.0,-0.070084,0.0,-0.443427,0.11967,0.0,1.0,0.88033,1.0,0.011098,0.0,0.0,193.0,1.0,0.0,-0.125921,0.67079,-0.070084,0.373343,0.11967,-0.88033,-0.11967,0.011098,0.011098,192.0
regime,27,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.361044,0.404754,0.007149,-0.031116,0.0,-0.283043,0.049493,0.0,0.990991,0.950507,1.0,0.009036,0.0,0.006006,72.0,1.0,0.0,-0.04371,0.353895,-0.031116,0.251927,0.049493,-0.941498,-0.049493,0.009036,0.00303,71.0
regime,27,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.539649,0.574403,0.0,-0.022074,0.0,-0.364839,0.092333,0.0,1.0,0.907667,1.0,0.014357,0.0,0.0,249.0,1.0,0.0,-0.034754,0.539649,-0.022074,0.342764,0.092333,-0.907667,-0.092333,0.014357,0.014357,248.0
regime,27,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.153817,0.191296,-0.018816,-0.03146,0.0,-0.176372,0.142854,0.0,0.996997,0.857146,1.0,0.015645,0.0,0.006006,100.0,1.0,0.0,-0.037478,0.172634,-0.03146,0.144912,0.142854,-0.854143,-0.142854,0.015645,0.009639,99.0
regime,27,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.387606,0.420097,0.007149,-0.022879,0.0,-0.290789,0.129668,0.0,0.996399,0.870332,1.0,0.016484,0.0,0.002401,272.0,1.0,0.0,-0.032491,0.380457,-0.022879,0.267909,0.129668,-0.866731,-0.129668,0.016484,0.014083,271.0
