split,seed,fold,phase,phase_start,phase_end,policy_total_return,static_hold_total_return,optimizer_total_return,policy_relative_total_return,static_hold_relative_total_return,optimizer_relative_total_return,policy_cash_weight,static_hold_cash_weight,optimizer_cash_weight,policy_trend_weight,static_hold_trend_weight,policy_turnover,static_hold_turnover,optimizer_turnover,policy_rebalance_count,static_hold_rebalance_count,policy_late_def_rate,delta_total_return_vs_static_hold,delta_total_return_vs_optimizer,delta_relative_total_return_vs_static_hold,delta_relative_total_return_vs_optimizer,delta_cash_weight_vs_static_hold,delta_cash_weight_vs_optimizer,delta_trend_weight_vs_static_hold,delta_turnover_vs_static_hold,delta_turnover_vs_optimizer,delta_rebalance_count_vs_static_hold
regime,17,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.029601,0.052584,0.0,-0.021836,0.0,-0.049957,0.152712,0.0,1.0,0.847288,1.0,0.031475,0.0,0.0,164.0,1.0,0.0,-0.022984,0.029601,-0.021836,0.028122,0.152712,-0.847288,-0.152712,0.031475,0.031475,163.0
regime,17,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.689504,0.796711,0.0,-0.059668,0.0,-0.443427,0.108374,0.0,1.0,0.891626,1.0,0.024399,0.0,0.0,361.0,1.0,0.0,-0.107207,0.689504,-0.059668,0.383759,0.108374,-0.891626,-0.108374,0.024399,0.024399,360.0
regime,17,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.310988,0.404754,0.007149,-0.066749,0.0,-0.283043,0.235103,0.0,0.990991,0.764897,1.0,0.020488,0.0,0.006006,137.0,1.0,0.0,-0.093766,0.303839,-0.066749,0.216294,0.235103,-0.755888,-0.235103,0.020488,0.014482,136.0
regime,17,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.468385,0.574403,0.0,-0.067338,0.0,-0.364839,0.224852,0.0,1.0,0.775148,1.0,0.029319,0.0,0.0,445.0,1.0,0.0,-0.106017,0.468385,-0.067338,0.2975,0.224852,-0.775148,-0.224852,0.029319,0.029319,444.0
regime,17,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.156985,0.191296,-0.018816,-0.028802,0.0,-0.176372,0.22004,0.0,0.996997,0.77996,1.0,0.017002,0.0,0.006006,102.0,1.0,0.0,-0.034311,0.175801,-0.028802,0.147571,0.22004,-0.776957,-0.22004,0.017002,0.010996,101.0
regime,17,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.35001,0.420097,0.007149,-0.049354,0.0,-0.290789,0.224748,0.0,0.996399,0.775252,1.0,0.014437,0.0,0.002401,226.0,1.0,0.0,-0.070087,0.342861,-0.049354,0.241435,0.224748,-0.77165,-0.224748,0.014437,0.012036,225.0
regime,27,fold_01,test,2022-04-25 00:00:00,2023-08-21 00:00:00,0.04805,0.052584,0.0,-0.004308,0.0,-0.049957,0.094973,0.0,1.0,0.905027,1.0,0.027824,0.0,0.0,160.0,1.0,0.0,-0.004535,0.04805,-0.004308,0.045649,0.094973,-0.905027,-0.094973,0.027824,0.027824,159.0
regime,27,fold_01,validation,2019-01-03 00:00:00,2022-04-22 00:00:00,0.71482,0.796711,0.0,-0.045578,0.0,-0.443427,0.103783,0.0,1.0,0.896217,1.0,0.025002,0.0,0.0,362.0,1.0,0.0,-0.081891,0.71482,-0.045578,0.397849,0.103783,-0.896217,-0.103783,0.025002,0.025002,361.0
regime,27,fold_02,test,2023-08-22 00:00:00,2024-12-16 00:00:00,0.322231,0.404754,0.007149,-0.058746,0.0,-0.283043,0.11815,0.0,0.990991,0.88185,1.0,0.029708,0.0,0.006006,115.0,1.0,0.0,-0.082523,0.315082,-0.058746,0.224297,0.11815,-0.872841,-0.11815,0.029708,0.023702,114.0
regime,27,fold_02,validation,2020-04-30 00:00:00,2023-08-21 00:00:00,0.547886,0.574403,0.0,-0.016843,0.0,-0.364839,0.135965,0.0,1.0,0.864035,1.0,0.037723,0.0,0.0,383.0,1.0,0.0,-0.026517,0.547886,-0.016843,0.347996,0.135965,-0.864035,-0.135965,0.037723,0.037723,382.0
regime,27,fold_03,test,2024-12-17 00:00:00,2026-04-17 00:00:00,0.15138,0.191296,-0.018816,-0.033506,0.0,-0.176372,0.156243,0.0,0.996997,0.843757,1.0,0.009874,0.0,0.006006,64.0,1.0,0.0,-0.039915,0.170197,-0.033506,0.142867,0.156243,-0.840754,-0.156243,0.009874,0.003868,63.0
regime,27,fold_03,validation,2021-08-25 00:00:00,2024-12-16 00:00:00,0.374867,0.420097,0.007149,-0.03185,0.0,-0.290789,0.149456,0.0,0.996399,0.850544,1.0,0.014421,0.0,0.002401,239.0,1.0,0.0,-0.04523,0.367718,-0.03185,0.258939,0.149456,-0.846942,-0.149456,0.014421,0.012021,238.0
