variant,seed,transaction_cost_bps,slippage_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05,wealth_first_score
v25d_tune_b,5,25,25,0.0019192989507169633,-0.005169097588271776,0.0005196718201846539,0.017204301075268817,-0.0020253204643074,0.0080743377508326,-0.014835248645296884,-0.001055003708557415
v25d_tune_b,17,25,25,0.0019192989507169633,-0.005169097588271776,0.0005196718201846539,0.017204301075268817,-0.0020253204643074,0.0080743377508326,-0.0163209692912312,-0.001055003708557415
v25d_tune_b,29,25,25,0.0019192989507169633,-0.005169097588271776,0.0005196718201846539,0.017204301075268817,-0.0020253204643074,0.0080743377508326,-0.014104126152905905,-0.001055003708557415
v25d_tune_c,5,12,12,0.006242279207932766,0.0041166772980612,0.0005532891345220979,0.016774193548387096,-0.0020487812529307,0.0076214075035832,-0.006927278437345968,0.007885651006071793
v25d_tune_c,17,12,12,0.006242279207932766,0.0041166772980612,0.0005532891345220979,0.016774193548387096,-0.0020487812529307,0.0076214075035832,-0.006849198664517658,0.007885651006071793
v25d_tune_c,29,12,12,0.006242279207932766,0.0041166772980612,0.0005532891345220979,0.016774193548387096,-0.0020487812529307,0.0076214075035832,-0.007426433463894938,0.007885651006071793
v25d_tune_c,5,15,15,0.006086255978784161,0.004007791872804534,0.0005532891345220979,0.016774193548387096,-0.0020487812529307,0.0077502277989748,-0.00729588490586403,0.0076751850642948535
v25d_tune_c,17,15,15,0.006086255978784161,0.004007791872804534,0.0005532891345220979,0.016774193548387096,-0.0020487812529307,0.0077502277989748,-0.007228220123908035,0.0076751850642948535
v25d_tune_c,29,15,15,0.006086255978784161,0.004007791872804534,0.0005532891345220979,0.016774193548387096,-0.0020487812529307,0.0077502277989748,-0.007754855056022763,0.0076751850642948535
v25d_tune_c,5,18,18,0.005930279569958774,0.003898916280944187,0.0005532891345220979,0.016774193548387096,-0.0020487812529307,0.0078790342592964,-0.007664361866657937,0.007464770859539295
v25d_tune_c,17,18,18,0.005930279569958774,0.003898916280944187,0.0005532891345220979,0.016774193548387096,-0.0020487812529307,0.0078790342592964,-0.007607103669012255,0.007464770859539295
v25d_tune_c,29,18,18,0.005930279569958774,0.003898916280944187,0.0005532891345220979,0.016774193548387096,-0.0020487812529307,0.0078790342592964,-0.008226410865070205,0.007464770859539295
v25d_tune_c,5,22,22,0.005722383824051302,0.003753764120297154,0.0005532891345220979,0.016774193548387096,-0.0020487812529307,0.0080507546872113,-0.008164371383523123,0.007184299033308306
v25d_tune_c,17,22,22,0.005722383824051302,0.003753764120297154,0.0005532891345220979,0.016774193548387096,-0.0020487812529307,0.0080507546872113,-0.008112067278180386,0.007184299033308306
v25d_tune_c,29,22,22,0.005722383824051302,0.003753764120297154,0.0005532891345220979,0.016774193548387096,-0.0020487812529307,0.0080507546872113,-0.00872276581323736,0.007184299033308306
v25d_tune_c,5,25,25,0.005566516589713011,0.0036449114702648,0.0005532891345220979,0.016774193548387096,-0.0020487812529307,0.0081795288702929,-0.008545977812880962,0.006974005473953837
v25d_tune_c,17,25,25,0.005566516589713011,0.0036449114702648,0.0005532891345220979,0.016774193548387096,-0.0020487812529307,0.0081795288702929,-0.008490629208575184,0.006974005473953837
v25d_tune_c,29,25,25,0.005566516589713011,0.0036449114702648,0.0005532891345220979,0.016774193548387096,-0.0020487812529307,0.0081795288702929,-0.009073352717118127,0.006974005473953837
