variant,scenario,scenario_group,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25p_c,altblock_b24_s4242,sentinel,24,4242,5,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.003485153199714369
v25p_c,altblock_b24_s4242,sentinel,24,4242,11,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.004082070354408179
v25p_c,altblock_b24_s4242,sentinel,24,4242,17,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.003239851110710895
v25p_c,altblock_b24_s4242,sentinel,24,4242,29,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.0035494128829526407
v25p_c,altblock_b24_s4242,sentinel,24,4242,5,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.0036296640513967856
v25p_c,altblock_b24_s4242,sentinel,24,4242,11,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.004230552837778473
v25p_c,altblock_b24_s4242,sentinel,24,4242,17,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.0037036970960789783
v25p_c,altblock_b24_s4242,sentinel,24,4242,29,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.0038593731146558947
v25p_c,rand_b12_p7573,random_shortblock,12,7573,5,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.005778036918646278
v25p_c,rand_b12_p7573,random_shortblock,12,7573,11,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.00551498056344612
v25p_c,rand_b12_p7573,random_shortblock,12,7573,17,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.005122576218085667
v25p_c,rand_b12_p7573,random_shortblock,12,7573,29,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.005088080941574901
v25p_c,rand_b12_p7573,random_shortblock,12,7573,5,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.005993799659249455
v25p_c,rand_b12_p7573,random_shortblock,12,7573,11,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.005974734554031569
v25p_c,rand_b12_p7573,random_shortblock,12,7573,17,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.00524874210388388
v25p_c,rand_b12_p7573,random_shortblock,12,7573,29,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.005489127063858695
v25p_c,rand_b13_p11187,random_shortblock,13,11187,5,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.006345748572446158
v25p_c,rand_b13_p11187,random_shortblock,13,11187,11,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.006040521289567585
v25p_c,rand_b13_p11187,random_shortblock,13,11187,17,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.005505232861180531
v25p_c,rand_b13_p11187,random_shortblock,13,11187,29,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.0045662975038355475
v25p_c,rand_b13_p11187,random_shortblock,13,11187,5,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.006487026495999603
v25p_c,rand_b13_p11187,random_shortblock,13,11187,11,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.006401036752641675
