variant,scenario,scenario_group,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25p_a,rand_b10_p5959,random_shortblock,10,5959,5,25,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234,-0.004575133240363655
v25p_a,rand_b10_p5959,random_shortblock,10,5959,11,25,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234,-0.005981328675015357
v25p_a,rand_b10_p5959,random_shortblock,10,5959,17,25,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234,-0.005329115008907903
v25p_a,rand_b10_p5959,random_shortblock,10,5959,29,25,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234,-0.004794625152355397
v25p_a,rand_b11_p10167,random_shortblock,11,10167,5,18,0.005690026556344474,0.0034041928687094103,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0060729298861862,-0.005186609714966028
v25p_a,rand_b11_p10167,random_shortblock,11,10167,11,18,0.005690026556344474,0.0034041928687094103,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0060729298861862,-0.005732995572975253
v25p_a,rand_b11_p10167,random_shortblock,11,10167,17,18,0.005690026556344474,0.0034041928687094103,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0060729298861862,-0.005351068363058675
v25p_a,rand_b11_p10167,random_shortblock,11,10167,29,18,0.005690026556344474,0.0034041928687094103,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0060729298861862,-0.0052520505937926065
v25p_a,rand_b11_p10167,random_shortblock,11,10167,5,22,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638,-0.005682230400532368
v25p_a,rand_b11_p10167,random_shortblock,11,10167,11,22,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638,-0.0060413742317249886
v25p_a,rand_b11_p10167,random_shortblock,11,10167,17,22,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638,-0.0057083640295094214
v25p_a,rand_b11_p10167,random_shortblock,11,10167,29,22,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638,-0.005912742800197474
v25p_a,rand_b11_p10167,random_shortblock,11,10167,5,25,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234,-0.00595181969285698
v25p_a,rand_b11_p10167,random_shortblock,11,10167,11,25,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234,-0.006294105675871969
v25p_a,rand_b11_p10167,random_shortblock,11,10167,17,25,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234,-0.0059750268585641525
v25p_a,rand_b11_p10167,random_shortblock,11,10167,29,25,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234,-0.006502442576691353
v25p_a,rand_b12_p7573,random_shortblock,12,7573,5,18,0.005690026556344474,0.0034041928687094103,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0060729298861862,-0.005014470199694076
v25p_a,rand_b12_p7573,random_shortblock,12,7573,11,18,0.005690026556344474,0.0034041928687094103,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0060729298861862,-0.0053167174152086326
v25p_a,rand_b12_p7573,random_shortblock,12,7573,17,18,0.005690026556344474,0.0034041928687094103,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0060729298861862,-0.0042494369136037045
