variant,envelope,scenario,seed,transaction_cost_bps,path_bootstrap_reps,runtime_sec,path_bootstrap_robust_min_p05,case_slack,breach,mean_test_relative
v25v_pA,random_holdout,random_holdout_b15_p7889,17,22,900,1.5708376670372672,-0.005005438872324003,0.001994561127675997,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b15_p7889,17,25,900,1.5790025839814916,-0.005207678639163655,0.0017923213608363455,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b15_p7889,29,22,900,1.6102116669644602,-0.00501936189478831,0.00198063810521169,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b15_p7889,29,25,900,1.6756843340117484,-0.005382694027389579,0.0016173059726104213,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b15_p8956,5,22,900,1.578741917037405,-0.005589245123104813,0.0014107548768951868,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b15_p8956,5,25,900,1.5520142090390436,-0.005849903976526216,0.0011500960234737843,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b15_p8956,17,22,900,1.587415250018239,-0.005132074823019012,0.0018679251769809883,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b15_p8956,17,25,900,1.794592874997761,-0.005357160697109958,0.0016428393028900421,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b15_p8956,29,22,900,1.5836071660160087,-0.005102112914952384,0.0018978870850476165,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b15_p8956,29,25,900,1.567658957967069,-0.005395740967838752,0.0016042590321612479,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b16_p10086,5,22,900,1.6502261250279844,-0.004987637391413629,0.0020123626085863707,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b16_p10086,5,25,900,1.6132851669681258,-0.005403597320835796,0.0015964026791642043,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b16_p10086,17,22,900,1.6136172499973327,-0.00458572031264568,0.0024142796873543202,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b16_p10086,17,25,900,1.6276018749922514,-0.004903669962984752,0.002096330037015248,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b16_p10086,29,22,900,1.5859065409749746,-0.0051697831226172495,0.0018302168773827506,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b16_p10086,29,25,900,1.5899239999707788,-0.005455867715743917,0.0015441322842560832,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b17_p10077,5,22,900,1.60329629201442,-0.005014379986745815,0.0019856200132541855,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b17_p10077,5,25,900,1.5680356249795295,-0.005419480333968818,0.0015805196660311823,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b17_p10077,17,22,900,1.697464958007913,-0.0055184512208502345,0.0014815487791497656,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b17_p10077,17,25,900,1.6031052499893121,-0.005810303862100125,0.0011896961378998752,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b17_p10077,29,22,900,1.573242583021056,-0.004820191538912083,0.002179808461087917,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b17_p10077,29,25,900,1.5780703339842148,-0.00502421142876131,0.00197578857123869,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b17_p5406,5,22,900,1.5664112910162657,-0.005069801875943752,0.001930198124056248,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b17_p5406,5,25,900,1.64899424999021,-0.005467938680833262,0.0015320613191667385,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b17_p5406,17,22,900,1.5771170829539187,-0.004572033249841406,0.0024279667501585942,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b17_p5406,17,25,900,1.6862498329719529,-0.004996541735167825,0.002003458264832175,False,0.005251300621383015
v25v_pA,random_holdout,random_holdout_b17_p5406,29,22,900,1.7826475420151837,-0.0052054630003078245,0.0017945369996921756,False,0.005439288722553037
v25v_pA,random_holdout,random_holdout_b17_p5406,29,25,900,1.6148522500297986,-0.005448557392366182,0.0015514426076338184,False,0.005251300621383015
v25v_pA,random_train,random_train_b10_p14101,5,22,900,1.6067447909736075,-0.006456370744644846,0.000543629255355154,False,0.005439288722553037
v25v_pA,random_train,random_train_b10_p14101,5,25,900,1.5985111249610782,-0.006669510014214658,0.00033048998578534203,False,0.005251300621383015
v25v_pA,random_train,random_train_b10_p14101,17,22,900,1.5991544169955887,-0.005201885378099064,0.001798114621900936,False,0.005439288722553037
v25v_pA,random_train,random_train_b10_p14101,17,25,900,1.5900088750058785,-0.005539345178883081,0.0014606548211169188,False,0.005251300621383015
v25v_pA,random_train,random_train_b10_p14101,29,22,900,1.5991180409910157,-0.005076760110973316,0.001923239889026684,False,0.005439288722553037
v25v_pA,random_train,random_train_b10_p14101,29,25,900,1.592734207981266,-0.005404990226844764,0.0015950097731552365,False,0.005251300621383015
v25v_pA,random_train,random_train_b10_p9889,5,22,900,1.6201460000011139,-0.005628830524664435,0.0013711694753355654,False,0.005439288722553037
v25v_pA,random_train,random_train_b10_p9889,5,25,900,1.6636492079705931,-0.0058623288548823975,0.0011376711451176027,False,0.005251300621383015
v25v_pA,random_train,random_train_b10_p9889,17,22,900,1.6042887090006843,-0.005953521448899063,0.0010464785511009374,False,0.005439288722553037
v25v_pA,random_train,random_train_b10_p9889,17,25,900,1.6464033329975791,-0.006151205252443498,0.0008487947475565019,False,0.005251300621383015
v25v_pA,random_train,random_train_b10_p9889,29,22,900,1.617173874983564,-0.0058027435879871355,0.0011972564120128646,False,0.005439288722553037
v25v_pA,random_train,random_train_b10_p9889,29,25,900,1.6634775000275113,-0.006147222576043038,0.0008527774239569623,False,0.005251300621383015
v25v_pA,random_train,random_train_b11_p6801,5,22,900,1.6052774999989197,-0.005226256164562143,0.0017737438354378573,False,0.005439288722553037
v25v_pA,random_train,random_train_b11_p6801,5,25,900,1.6078787500155158,-0.005692619182525704,0.001307380817474296,False,0.005251300621383015
v25v_pA,random_train,random_train_b11_p6801,17,22,900,1.694526415958535,-0.005573063734904787,0.0014269362650952133,False,0.005439288722553037
v25v_pA,random_train,random_train_b11_p6801,17,25,900,1.608573334000539,-0.005945968215687369,0.0010540317843126309,False,0.005251300621383015
v25v_pA,random_train,random_train_b11_p6801,29,22,900,1.595052083954215,-0.006132957274553579,0.000867042725446421,False,0.005439288722553037
v25v_pA,random_train,random_train_b11_p6801,29,25,900,1.602325459010899,-0.006428747506619481,0.0005712524933805191,False,0.005251300621383015
v25v_pA,random_train,random_train_b12_p8403,5,22,900,1.6155767909949645,-0.005228808086640513,0.001771191913359487,False,0.005439288722553037
v25v_pA,random_train,random_train_b12_p8403,5,25,900,1.5889578749774955,-0.00541725509216705,0.00158274490783295,False,0.005251300621383015
v25v_pA,random_train,random_train_b12_p8403,17,22,900,1.5813953750184737,-0.005674105748924174,0.0013258942510758261,False,0.005439288722553037
v25v_pA,random_train,random_train_b12_p8403,17,25,900,1.5881149170454592,-0.006067921017888334,0.0009320789821116665,False,0.005251300621383015
v25v_pA,random_train,random_train_b12_p8403,29,22,900,1.5839331669849344,-0.005140451858568445,0.0018595481414315548,False,0.005439288722553037
v25v_pA,random_train,random_train_b12_p8403,29,25,900,1.593464249977842,-0.005448128760398696,0.0015518712396013039,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p11419,5,22,900,1.578190416970756,-0.005606124716387223,0.0013938752836127775,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p11419,5,25,900,1.585168584017083,-0.0058777729432238635,0.0011222270567761367,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p11419,17,22,900,1.5693890420370735,-0.005372937229259006,0.001627062770740994,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p11419,17,25,900,1.57859216601355,-0.005805275848369934,0.0011947241516300664,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p11419,29,22,900,1.5795402079820633,-0.005433838399801943,0.001566161600198057,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p11419,29,25,900,1.598750708042644,-0.005747326347013438,0.0012526736529865625,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p14175,5,22,900,1.6536868329858407,-0.005188470789160832,0.0018115292108391683,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p14175,5,25,900,1.617260874947533,-0.005457877873654193,0.001542122126345807,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p14175,17,22,900,1.6120051660109311,-0.004895368148554152,0.002104631851445848,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p14175,17,25,900,1.5697547500021756,-0.005238093287692152,0.0017619067123078478,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p14175,29,22,900,1.6050672080018558,-0.006062860031551503,0.0009371399684484968,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p14175,29,25,900,1.5936226249905303,-0.006366471666140899,0.0006335283338591013,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p14394,5,22,900,1.580208458006382,-0.005578105373228809,0.0014218946267711913,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p14394,5,25,900,1.5803651249734685,-0.005908980064145658,0.0010910199358543423,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p14394,17,22,900,1.5973511670017615,-0.005746579012640546,0.0012534209873594545,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p14394,17,25,900,2.277970707975328,-0.006041327178055583,0.0009586728219444169,False,0.005251300621383015
v25v_pA,random_train,random_train_b13_p14394,29,22,900,2.669061042019166,-0.005852543958447365,0.0011474560415526353,False,0.005439288722553037
v25v_pA,random_train,random_train_b13_p14394,29,25,900,1.619591583032161,-0.006215389374756169,0.0007846106252438314,False,0.005251300621383015
v25v_pA,random_train,random_train_b16_p10914,5,22,900,1.5583497089683078,-0.005564603138684709,0.001435396861315291,False,0.005439288722553037
v25v_pA,random_train,random_train_b16_p10914,5,25,900,1.8356511669699103,-0.005779930359125951,0.001220069640874049,False,0.005251300621383015
v25v_pA,random_train,random_train_b16_p10914,17,22,900,1.578661874984391,-0.005407669299966788,0.0015923307000332123,False,0.005439288722553037
v25v_pA,random_train,random_train_b16_p10914,17,25,900,1.5991321670007892,-0.0057486575743961816,0.0012513424256038186,False,0.005251300621383015
v25v_pA,random_train,random_train_b16_p10914,29,22,900,1.5876527079963125,-0.005114519237500936,0.001885480762499064,False,0.005439288722553037
v25v_pA,random_train,random_train_b16_p10914,29,25,900,1.5690424580243416,-0.005346624423347851,0.001653375576652149,False,0.005251300621383015
v25v_pA,random_train,random_train_b16_p9682,5,22,900,1.5996775830280967,-0.005088292820707313,0.001911707179292687,False,0.005439288722553037
v25v_pA,random_train,random_train_b16_p9682,5,25,900,1.6145836660289206,-0.005390812173998083,0.0016091878260019168,False,0.005251300621383015
v25v_pA,random_train,random_train_b16_p9682,17,22,900,1.5653743750299327,-0.004905860536219692,0.0020941394637803085,False,0.005439288722553037
v25v_pA,random_train,random_train_b16_p9682,17,25,900,1.5703652500524186,-0.005127614600166491,0.001872385399833509,False,0.005251300621383015
v25v_pA,random_train,random_train_b16_p9682,29,22,900,1.5627149589709006,-0.005484141311573992,0.0015158586884260082,False,0.005439288722553037
v25v_pA,random_train,random_train_b16_p9682,29,25,900,1.5629891250282526,-0.005727452803144795,0.0012725471968552055,False,0.005251300621383015
v25v_pA,random_train,random_train_b17_p13896,5,22,900,1.555795207968913,-0.004970719810539847,0.002029280189460153,False,0.005439288722553037
v25v_pA,random_train,random_train_b17_p13896,5,25,900,1.5612022089771926,-0.005119371151189966,0.001880628848810034,False,0.005251300621383015
v25v_pA,random_train,random_train_b17_p13896,17,22,900,1.5814461670233868,-0.005035236670823356,0.001964763329176644,False,0.005439288722553037
v25v_pA,random_train,random_train_b17_p13896,17,25,900,1.7692080000415444,-0.005360383149436004,0.001639616850563996,False,0.005251300621383015
v25v_pA,random_train,random_train_b17_p13896,29,22,900,1.5713671250268817,-0.005264867101401877,0.0017351328985981233,False,0.005439288722553037
v25v_pA,random_train,random_train_b17_p13896,29,25,900,1.5724391670082696,-0.005455360292829797,0.001544639707170203,False,0.005251300621383015
