variant,scenario,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25h_looser_c,altblock_b16_s4242,5,22,0.003517094324882164,0.0014787983170916341,0.0009390213335327974,0.03225806451612903,-0.0031075903680169,0.0101953655830512,-0.013706084016457582
v25h_looser_c,altblock_b16_s4242,5,25,0.003253437607943255,0.0013515193843880446,0.0009390213335327974,0.03225806451612903,-0.0031075903680169,0.0102443897323278,-0.014470046248506613
v25h_looser_c,altblock_b16_s4242,17,12,0.0047301781636885035,0.0019031632960413436,0.0009451744908320795,0.03225806451612903,-0.0031075903680169,0.0100319432206384,-0.009140510206226653
v25h_looser_c,altblock_b16_s4242,17,15,0.004464164991052222,0.0017758373447129827,0.0009451744908320795,0.03225806451612903,-0.0031075903680169,0.0100809713075262,-0.009743142306807189
v25h_looser_c,altblock_b16_s4242,17,18,0.004198291267581622,0.0016485255005291855,0.0009451744908320795,0.03225806451612903,-0.0031075903680169,0.0101299982131306,-0.01033006567741791
v25h_looser_c,altblock_b16_s4242,17,22,0.003517094324882164,0.0014787983170916341,0.0009390213335327974,0.03225806451612903,-0.0031075903680169,0.0101953655830512,-0.011431025012137936
v25h_looser_c,altblock_b16_s4242,17,25,0.003253437607943255,0.0013515193843880446,0.0009390213335327974,0.03225806451612903,-0.0031075903680169,0.0102443897323278,-0.012280281658001668
v25h_looser_c,altblock_b16_s4242,29,12,0.0047301781636885035,0.0019031632960413436,0.0009451744908320795,0.03225806451612903,-0.0031075903680169,0.0100319432206384,-0.00916761142369416
v25h_looser_c,altblock_b16_s4242,29,15,0.004464164991052222,0.0017758373447129827,0.0009451744908320795,0.03225806451612903,-0.0031075903680169,0.0100809713075262,-0.009642183839451667
v25h_looser_c,altblock_b16_s4242,29,18,0.004198291267581622,0.0016485255005291855,0.0009451744908320795,0.03225806451612903,-0.0031075903680169,0.0101299982131306,-0.010102109903677091
v25h_looser_c,altblock_b16_s4242,29,22,0.003517094324882164,0.0014787983170916341,0.0009390213335327974,0.03225806451612903,-0.0031075903680169,0.0101953655830512,-0.010920154972475643
v25h_looser_c,altblock_b16_s4242,29,25,0.003253437607943255,0.0013515193843880446,0.0009390213335327974,0.03225806451612903,-0.0031075903680169,0.0102443897323278,-0.01196592350032254
v25h_looser_c,deepcheck_b12_s8080,5,12,0.0047301781636885035,0.0019031632960413436,0.0009451744908320795,0.03225806451612903,-0.0031075903680169,0.0100319432206384,-0.010240083267848931
v25h_looser_c,deepcheck_b12_s8080,5,15,0.004464164991052222,0.0017758373447129827,0.0009451744908320795,0.03225806451612903,-0.0031075903680169,0.0100809713075262,-0.011171632520955538
v25h_looser_c,deepcheck_b12_s8080,5,18,0.004198291267581622,0.0016485255005291855,0.0009451744908320795,0.03225806451612903,-0.0031075903680169,0.0101299982131306,-0.011895442469776252
v25h_looser_c,deepcheck_b12_s8080,5,22,0.003517094324882164,0.0014787983170916341,0.0009390213335327974,0.03225806451612903,-0.0031075903680169,0.0101953655830512,-0.01295897985247486
v25h_looser_c,deepcheck_b12_s8080,5,25,0.003253437607943255,0.0013515193843880446,0.0009390213335327974,0.03225806451612903,-0.0031075903680169,0.0102443897323278,-0.013750010321580419
v25h_looser_c,deepcheck_b12_s8080,17,12,0.0047301781636885035,0.0019031632960413436,0.0009451744908320795,0.03225806451612903,-0.0031075903680169,0.0100319432206384,-0.01003041582280304
v25h_looser_c,deepcheck_b12_s8080,17,15,0.004464164991052222,0.0017758373447129827,0.0009451744908320795,0.03225806451612903,-0.0031075903680169,0.0100809713075262,-0.010790714058809037
v25h_looser_c,deepcheck_b12_s8080,17,18,0.004198291267581622,0.0016485255005291855,0.0009451744908320795,0.03225806451612903,-0.0031075903680169,0.0101299982131306,-0.011545327438911856
v25h_looser_c,deepcheck_b12_s8080,17,22,0.003517094324882164,0.0014787983170916341,0.0009390213335327974,0.03225806451612903,-0.0031075903680169,0.0101953655830512,-0.012400592209028189
v25h_looser_c,deepcheck_b12_s8080,17,25,0.003253437607943255,0.0013515193843880446,0.0009390213335327974,0.03225806451612903,-0.0031075903680169,0.0102443897323278,-0.012973564103920908
v25h_looser_c,deepcheck_b12_s8080,29,12,0.0047301781636885035,0.0019031632960413436,0.0009451744908320795,0.03225806451612903,-0.0031075903680169,0.0100319432206384,-0.009442925631231707
v25h_looser_c,deepcheck_b12_s8080,29,15,0.004464164991052222,0.0017758373447129827,0.0009451744908320795,0.03225806451612903,-0.0031075903680169,0.0100809713075262,-0.01021442749554156
v25h_looser_c,deepcheck_b12_s8080,29,18,0.004198291267581622,0.0016485255005291855,0.0009451744908320795,0.03225806451612903,-0.0031075903680169,0.0101299982131306,-0.010706869758997978
v25h_looser_c,deepcheck_b12_s8080,29,22,0.003517094324882164,0.0014787983170916341,0.0009390213335327974,0.03225806451612903,-0.0031075903680169,0.0101953655830512,-0.01091613942654116
v25h_looser_c,deepcheck_b12_s8080,29,25,0.003253437607943255,0.0013515193843880446,0.0009390213335327974,0.03225806451612903,-0.0031075903680169,0.0102443897323278,-0.011267859527597134
v25h_looser_d,baseline_b20_s4242,5,12,0.005073599676494167,0.0024630364803930327,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0056624318013707,-0.0066236212326441606
v25h_looser_d,baseline_b20_s4242,5,15,0.004872453240995789,0.0022042662223908938,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0057046698730214,-0.006973555211284743
v25h_looser_d,baseline_b20_s4242,5,18,0.003618300304201005,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0048806587449904,-0.007022906425305352
v25h_looser_d,baseline_b20_s4242,5,22,0.003430747708106674,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0049263005820096,-0.007325676526718461
v25h_looser_d,baseline_b20_s4242,5,25,0.002922050537859011,0.0,0.0004421908811332839,0.01806451612903226,-0.0014705801736111,0.0049605312841732,-0.007582310130526865
v25h_looser_d,baseline_b20_s4242,17,12,0.005073599676494167,0.0024630364803930327,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0056624318013707,-0.0077242575315344675
v25h_looser_d,baseline_b20_s4242,17,15,0.004872453240995789,0.0022042662223908938,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0057046698730214,-0.007871201500035634
v25h_looser_d,baseline_b20_s4242,17,18,0.003618300304201005,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0048806587449904,-0.00799932776088858
v25h_looser_d,baseline_b20_s4242,17,22,0.003430747708106674,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0049263005820096,-0.00819904345719043
v25h_looser_d,baseline_b20_s4242,17,25,0.002922050537859011,0.0,0.0004421908811332839,0.01806451612903226,-0.0014705801736111,0.0049605312841732,-0.00842077337335414
v25h_looser_d,baseline_b20_s4242,29,12,0.005073599676494167,0.0024630364803930327,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0056624318013707,-0.0073253994598130034
v25h_looser_d,baseline_b20_s4242,29,15,0.004872453240995789,0.0022042662223908938,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0057046698730214,-0.007449539473842959
v25h_looser_d,baseline_b20_s4242,29,18,0.003618300304201005,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0048806587449904,-0.0075662701685119795
v25h_looser_d,baseline_b20_s4242,29,22,0.003430747708106674,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0049263005820096,-0.007917208053936114
v25h_looser_d,baseline_b20_s4242,29,25,0.002922050537859011,0.0,0.0004421908811332839,0.01806451612903226,-0.0014705801736111,0.0049605312841732,-0.00808688408219046
v25h_looser_d,altblock_b16_s4242,5,12,0.005073599676494167,0.0024630364803930327,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0056624318013707,-0.00908004729511504
v25h_looser_d,altblock_b16_s4242,5,15,0.004872453240995789,0.0022042662223908938,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0057046698730214,-0.009217184369655036
v25h_looser_d,altblock_b16_s4242,5,18,0.003618300304201005,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0048806587449904,-0.009354304564567078
v25h_looser_d,altblock_b16_s4242,5,22,0.003430747708106674,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0049263005820096,-0.009577604203358769
v25h_looser_d,altblock_b16_s4242,5,25,0.002922050537859011,0.0,0.0004421908811332839,0.01806451612903226,-0.0014705801736111,0.0049605312841732,-0.009728475431391881
v25h_looser_d,altblock_b16_s4242,17,12,0.005073599676494167,0.0024630364803930327,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0056624318013707,-0.009146949293113948
v25h_looser_d,altblock_b16_s4242,17,15,0.004872453240995789,0.0022042662223908938,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0057046698730214,-0.009303490473448932
v25h_looser_d,altblock_b16_s4242,17,18,0.003618300304201005,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0048806587449904,-0.009456736396344945
v25h_looser_d,altblock_b16_s4242,17,22,0.003430747708106674,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0049263005820096,-0.009661031206525738
v25h_looser_d,altblock_b16_s4242,17,25,0.002922050537859011,0.0,0.0004421908811332839,0.01806451612903226,-0.0014705801736111,0.0049605312841732,-0.009814227502291972
v25h_looser_d,altblock_b16_s4242,29,12,0.005073599676494167,0.0024630364803930327,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0056624318013707,-0.008098549302658293
v25h_looser_d,altblock_b16_s4242,29,15,0.004872453240995789,0.0022042662223908938,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0057046698730214,-0.008299751829418344
v25h_looser_d,altblock_b16_s4242,29,18,0.003618300304201005,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0048806587449904,-0.008568130637143035
v25h_looser_d,altblock_b16_s4242,29,22,0.003430747708106674,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0049263005820096,-0.008920785639085993
v25h_looser_d,altblock_b16_s4242,29,25,0.002922050537859011,0.0,0.0004421908811332839,0.01806451612903226,-0.0014705801736111,0.0049605312841732,-0.009175722881356945
v25h_looser_d,deepcheck_b12_s8080,5,12,0.005073599676494167,0.0024630364803930327,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0056624318013707,-0.008724772492284571
v25h_looser_d,deepcheck_b12_s8080,5,15,0.004872453240995789,0.0022042662223908938,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0057046698730214,-0.008914366294813774
v25h_looser_d,deepcheck_b12_s8080,5,18,0.003618300304201005,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0048806587449904,-0.009149322204436304
v25h_looser_d,deepcheck_b12_s8080,5,22,0.003430747708106674,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0049263005820096,-0.009462515936685139
v25h_looser_d,deepcheck_b12_s8080,5,25,0.002922050537859011,0.0,0.0004421908811332839,0.01806451612903226,-0.0014705801736111,0.0049605312841732,-0.009695667979701256
v25h_looser_d,deepcheck_b12_s8080,17,12,0.005073599676494167,0.0024630364803930327,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0056624318013707,-0.007994760839871717
v25h_looser_d,deepcheck_b12_s8080,17,15,0.004872453240995789,0.0022042662223908938,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0057046698730214,-0.008200278487643315
v25h_looser_d,deepcheck_b12_s8080,17,18,0.003618300304201005,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0048806587449904,-0.008550321401888272
v25h_looser_d,deepcheck_b12_s8080,17,22,0.003430747708106674,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0049263005820096,-0.00883907343939067
v25h_looser_d,deepcheck_b12_s8080,17,25,0.002922050537859011,0.0,0.0004421908811332839,0.01806451612903226,-0.0014705801736111,0.0049605312841732,-0.00894291222584805
v25h_looser_d,deepcheck_b12_s8080,29,12,0.005073599676494167,0.0024630364803930327,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0056624318013707,-0.008431973220506367
v25h_looser_d,deepcheck_b12_s8080,29,15,0.004872453240995789,0.0022042662223908938,0.0007187003783697158,0.028387096774193547,-0.0016840878744026,0.0057046698730214,-0.008595256370952653
v25h_looser_d,deepcheck_b12_s8080,29,18,0.003618300304201005,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0048806587449904,-0.008618197653777226
v25h_looser_d,deepcheck_b12_s8080,29,22,0.003430747708106674,0.0,0.0005034563222508998,0.02021505376344086,-0.0016840878744026,0.0049263005820096,-0.00881615687634953
v25h_looser_d,deepcheck_b12_s8080,29,25,0.002922050537859011,0.0,0.0004421908811332839,0.01806451612903226,-0.0014705801736111,0.0049605312841732,-0.008809325219923137
v25h_balanced_e,baseline_b20_s4242,5,12,0.004633133264342604,0.0,0.0008675339413835697,0.028817204301075268,-0.0030918499795767,0.009283386979777,-0.00699139786199055
v25h_balanced_e,baseline_b20_s4242,5,15,0.003369455745645311,0.0,0.0005249089480153876,0.0189247311827957,-0.0017304304392156,0.0055159999025837,-0.009367761240137539
v25h_balanced_e,baseline_b20_s4242,5,18,0.003222118985923661,0.0,0.0005249089480153876,0.0189247311827957,-0.0017484053517805,0.0055519055599251,-0.00968625773835165
v25h_balanced_e,baseline_b20_s4242,5,22,0.003025717134524486,0.0,0.0005249089480153876,0.0189247311827957,-0.0017723719018672,0.0055997787658336,-0.009934805846933343
v25h_balanced_e,baseline_b20_s4242,5,25,0.002878451108772695,-0.0002252501746912161,0.0005249089480153876,0.0189247311827957,-0.0017903468144322,0.0056747145674104,-0.010311929595791913
v25h_balanced_e,baseline_b20_s4242,17,12,0.004633133264342604,0.0,0.0008675339413835697,0.028817204301075268,-0.0030918499795767,0.009283386979777,-0.007279763915712284
v25h_balanced_e,baseline_b20_s4242,17,15,0.003369455745645311,0.0,0.0005249089480153876,0.0189247311827957,-0.0017304304392156,0.0055159999025837,-0.00965768463970657
v25h_balanced_e,baseline_b20_s4242,17,18,0.003222118985923661,0.0,0.0005249089480153876,0.0189247311827957,-0.0017484053517805,0.0055519055599251,-0.009941692269315643
v25h_balanced_e,baseline_b20_s4242,17,22,0.003025717134524486,0.0,0.0005249089480153876,0.0189247311827957,-0.0017723719018672,0.0055997787658336,-0.010383222737903602
v25h_balanced_e,baseline_b20_s4242,17,25,0.002878451108772695,-0.0002252501746912161,0.0005249089480153876,0.0189247311827957,-0.0017903468144322,0.0056747145674104,-0.010714247708828057
v25h_balanced_e,baseline_b20_s4242,29,12,0.004633133264342604,0.0,0.0008675339413835697,0.028817204301075268,-0.0030918499795767,0.009283386979777,-0.006205484062365107
v25h_balanced_e,baseline_b20_s4242,29,15,0.003369455745645311,0.0,0.0005249089480153876,0.0189247311827957,-0.0017304304392156,0.0055159999025837,-0.00933199534174719
v25h_balanced_e,baseline_b20_s4242,29,18,0.003222118985923661,0.0,0.0005249089480153876,0.0189247311827957,-0.0017484053517805,0.0055519055599251,-0.009651045502705768
v25h_balanced_e,baseline_b20_s4242,29,22,0.003025717134524486,0.0,0.0005249089480153876,0.0189247311827957,-0.0017723719018672,0.0055997787658336,-0.009929866653656855
v25h_balanced_e,baseline_b20_s4242,29,25,0.002878451108772695,-0.0002252501746912161,0.0005249089480153876,0.0189247311827957,-0.0017903468144322,0.0056747145674104,-0.01019535063667516
v25h_balanced_e,altblock_b16_s4242,5,12,0.004633133264342604,0.0,0.0008675339413835697,0.028817204301075268,-0.0030918499795767,0.009283386979777,-0.0095414107169902
v25h_balanced_e,altblock_b16_s4242,5,15,0.003369455745645311,0.0,0.0005249089480153876,0.0189247311827957,-0.0017304304392156,0.0055159999025837,-0.01146336955441542
v25h_balanced_e,altblock_b16_s4242,5,18,0.003222118985923661,0.0,0.0005249089480153876,0.0189247311827957,-0.0017484053517805,0.0055519055599251,-0.0116625566156154
v25h_balanced_e,altblock_b16_s4242,5,22,0.003025717134524486,0.0,0.0005249089480153876,0.0189247311827957,-0.0017723719018672,0.0055997787658336,-0.011861865196193849
v25h_balanced_e,altblock_b16_s4242,5,25,0.002878451108772695,-0.0002252501746912161,0.0005249089480153876,0.0189247311827957,-0.0017903468144322,0.0056747145674104,-0.012192706746324805
v25h_balanced_e,altblock_b16_s4242,17,12,0.004633133264342604,0.0,0.0008675339413835697,0.028817204301075268,-0.0030918499795767,0.009283386979777,-0.009374620722289772
v25h_balanced_e,altblock_b16_s4242,17,15,0.003369455745645311,0.0,0.0005249089480153876,0.0189247311827957,-0.0017304304392156,0.0055159999025837,-0.011422944582264666
v25h_balanced_e,altblock_b16_s4242,17,18,0.003222118985923661,0.0,0.0005249089480153876,0.0189247311827957,-0.0017484053517805,0.0055519055599251,-0.011711974531281139
v25h_balanced_e,altblock_b16_s4242,17,22,0.003025717134524486,0.0,0.0005249089480153876,0.0189247311827957,-0.0017723719018672,0.0055997787658336,-0.01196047843140447
v25h_balanced_e,altblock_b16_s4242,17,25,0.002878451108772695,-0.0002252501746912161,0.0005249089480153876,0.0189247311827957,-0.0017903468144322,0.0056747145674104,-0.012146818255170848
v25h_balanced_e,altblock_b16_s4242,29,12,0.004633133264342604,0.0,0.0008675339413835697,0.028817204301075268,-0.0030918499795767,0.009283386979777,-0.007557427739451522
v25h_balanced_e,altblock_b16_s4242,29,15,0.003369455745645311,0.0,0.0005249089480153876,0.0189247311827957,-0.0017304304392156,0.0055159999025837,-0.011144117610611853
v25h_balanced_e,altblock_b16_s4242,29,18,0.003222118985923661,0.0,0.0005249089480153876,0.0189247311827957,-0.0017484053517805,0.0055519055599251,-0.0115043774304873
v25h_balanced_e,altblock_b16_s4242,29,22,0.003025717134524486,0.0,0.0005249089480153876,0.0189247311827957,-0.0017723719018672,0.0055997787658336,-0.01189177315851841
v25h_balanced_e,altblock_b16_s4242,29,25,0.002878451108772695,-0.0002252501746912161,0.0005249089480153876,0.0189247311827957,-0.0017903468144322,0.0056747145674104,-0.012181341341480995
v25h_balanced_e,deepcheck_b12_s8080,5,12,0.004633133264342604,0.0,0.0008675339413835697,0.028817204301075268,-0.0030918499795767,0.009283386979777,-0.008503178471754701
v25h_balanced_e,deepcheck_b12_s8080,5,15,0.003369455745645311,0.0,0.0005249089480153876,0.0189247311827957,-0.0017304304392156,0.0055159999025837,-0.01102388532273763
v25h_balanced_e,deepcheck_b12_s8080,5,18,0.003222118985923661,0.0,0.0005249089480153876,0.0189247311827957,-0.0017484053517805,0.0055519055599251,-0.011361434733717141
v25h_balanced_e,deepcheck_b12_s8080,5,22,0.003025717134524486,0.0,0.0005249089480153876,0.0189247311827957,-0.0017723719018672,0.0055997787658336,-0.011625021963287479
v25h_balanced_e,deepcheck_b12_s8080,5,25,0.002878451108772695,-0.0002252501746912161,0.0005249089480153876,0.0189247311827957,-0.0017903468144322,0.0056747145674104,-0.01181827591257038
v25h_balanced_e,deepcheck_b12_s8080,17,12,0.004633133264342604,0.0,0.0008675339413835697,0.028817204301075268,-0.0030918499795767,0.009283386979777,-0.008477254117204219
v25h_balanced_e,deepcheck_b12_s8080,17,15,0.003369455745645311,0.0,0.0005249089480153876,0.0189247311827957,-0.0017304304392156,0.0055159999025837,-0.009764501108728106
v25h_balanced_e,deepcheck_b12_s8080,17,18,0.003222118985923661,0.0,0.0005249089480153876,0.0189247311827957,-0.0017484053517805,0.0055519055599251,-0.010044429408275496
v25h_balanced_e,deepcheck_b12_s8080,17,22,0.003025717134524486,0.0,0.0005249089480153876,0.0189247311827957,-0.0017723719018672,0.0055997787658336,-0.010417551673962683
v25h_balanced_e,deepcheck_b12_s8080,17,25,0.002878451108772695,-0.0002252501746912161,0.0005249089480153876,0.0189247311827957,-0.0017903468144322,0.0056747145674104,-0.010684741739120956
v25h_balanced_e,deepcheck_b12_s8080,29,12,0.004633133264342604,0.0,0.0008675339413835697,0.028817204301075268,-0.0030918499795767,0.009283386979777,-0.007803936595560745
v25h_balanced_e,deepcheck_b12_s8080,29,15,0.003369455745645311,0.0,0.0005249089480153876,0.0189247311827957,-0.0017304304392156,0.0055159999025837,-0.009935210859153132
v25h_balanced_e,deepcheck_b12_s8080,29,18,0.003222118985923661,0.0,0.0005249089480153876,0.0189247311827957,-0.0017484053517805,0.0055519055599251,-0.010256798053013204
v25h_balanced_e,deepcheck_b12_s8080,29,22,0.003025717134524486,0.0,0.0005249089480153876,0.0189247311827957,-0.0017723719018672,0.0055997787658336,-0.0107714751725014
v25h_balanced_e,deepcheck_b12_s8080,29,25,0.002878451108772695,-0.0002252501746912161,0.0005249089480153876,0.0189247311827957,-0.0017903468144322,0.0056747145674104,-0.011025888127967159
