variant,scenario,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25n_c,stress_b14_s7070,14,7070,17,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.009207114127182047
v25n_c,stress_b14_s7070,14,7070,23,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.01023990738866637
v25n_c,stress_b14_s7070,14,7070,29,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.009065849771835888
v25n_d,altblock_b16_s4242,16,4242,5,22,0.004708666379883475,0.0011996225960311246,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061183597952515,-0.007171339193262166
v25n_d,altblock_b16_s4242,16,4242,11,22,0.004708666379883475,0.0011996225960311246,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061183597952515,-0.0059518844181796204
v25n_d,altblock_b16_s4242,16,4242,17,22,0.004708666379883475,0.0011996225960311246,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061183597952515,-0.005791140492430052
v25n_d,altblock_b16_s4242,16,4242,23,22,0.004708666379883475,0.0011996225960311246,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061183597952515,-0.006380007428360296
v25n_d,altblock_b16_s4242,16,4242,29,22,0.004708666379883475,0.0011996225960311246,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061183597952515,-0.0069121261612820175
v25n_d,altblock_b16_s4242,16,4242,5,25,0.004534458029911903,0.0010604339209032698,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061511182144343,-0.007423975993717441
v25n_d,altblock_b16_s4242,16,4242,11,25,0.004534458029911903,0.0010604339209032698,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061511182144343,-0.006077800404469957
v25n_d,altblock_b16_s4242,16,4242,17,25,0.004534458029911903,0.0010604339209032698,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061511182144343,-0.0061129131964626155
v25n_d,altblock_b16_s4242,16,4242,23,25,0.004534458029911903,0.0010604339209032698,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061511182144343,-0.006502550499935561
v25n_d,altblock_b16_s4242,16,4242,29,25,0.004534458029911903,0.0010604339209032698,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061511182144343,-0.007366808087452459
v25n_d,deepcheck_b12_s8080,12,8080,5,22,0.004708666379883475,0.0011996225960311246,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061183597952515,-0.0074750441297944835
v25n_d,deepcheck_b12_s8080,12,8080,11,22,0.004708666379883475,0.0011996225960311246,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061183597952515,-0.007077570452006266
v25n_d,deepcheck_b12_s8080,12,8080,17,22,0.004708666379883475,0.0011996225960311246,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061183597952515,-0.006409434468997199
v25n_d,deepcheck_b12_s8080,12,8080,23,22,0.004708666379883475,0.0011996225960311246,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061183597952515,-0.007698239855160149
v25n_d,deepcheck_b12_s8080,12,8080,29,22,0.004708666379883475,0.0011996225960311246,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061183597952515,-0.0064914113025684676
v25n_d,deepcheck_b12_s8080,12,8080,5,25,0.004534458029911903,0.0010604339209032698,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061511182144343,-0.0075522525108312035
v25n_d,deepcheck_b12_s8080,12,8080,11,25,0.004534458029911903,0.0010604339209032698,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061511182144343,-0.0072228228437999364
v25n_d,deepcheck_b12_s8080,12,8080,17,25,0.004534458029911903,0.0010604339209032698,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061511182144343,-0.006658360797098272
v25n_d,deepcheck_b12_s8080,12,8080,23,25,0.004534458029911903,0.0010604339209032698,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061511182144343,-0.00779370179159562
v25n_d,deepcheck_b12_s8080,12,8080,29,25,0.004534458029911903,0.0010604339209032698,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061511182144343,-0.006637271435746627
v25n_d,stress_b14_s7070,14,7070,5,22,0.004708666379883475,0.0011996225960311246,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061183597952515,-0.006821302931509926
v25n_d,stress_b14_s7070,14,7070,11,22,0.004708666379883475,0.0011996225960311246,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061183597952515,-0.007097738806313203
